erd;proposal;vote;power
erd18gmqepy4qwczkc7jnny4zmazexavg62cgymrnmamj4qgynk3wnyqp7hmez;01;yes;3650803
erd1klsv8jx8r2u9te7sm0sjkzr8r8mvkvf988jj7xvuqqtef6pfx05sel4j5v;01;yes;87757185
erd12jw2nc2wgd0cnt6juhh4wz9flv92cky346pzwfvx6wftklrxph2quf5g3q;01;yes;20137371
erd1c07dxhzqydshpkf2ncfauk0edeacvh3m98uk3u0xv4a5nsx3ng3q0xqu0k;01;yes;600186676
erd1qagw0fwy6fdtjrtmfzlwdeawneta9uqvuamyjh6ztx85drkglngq7qwahv;01;yes;13648115
erd1dshzwy7r7jqt5qfyn00lavmvppesmdytuymuqlmfmpmz35kwlznqfc78kx;01;yes;15988734
erd1ayszytxahwwk6fk7d7cjl8jc4ze3cspfhmeggqtz7mre069wzu0sxew9zu;01;no;289116802
erd1nnthst2f7lp6499ycaknkwrvp5cf68r3ar3e5a5j375s69x80tgqqh8myq;01;yes;55037853
erd1w7ntde4xwl9nqhuuls73dm7tkldxgf6ywy9p4kx5entkzrt8n72qs4zxeh;01;yes;4812202
erd12qmeufww34q4fyy54s88sjgr2f86fxdzem3h237ephpzwa934e8sm3s77j;01;yes;1024976
erd1v4jkdq8ewtwcnhrfx60fv0dkj3aywd674g30vdhm0gq2t079a77q3a7yx5;01;yes;284458604
erd1sjy36jc22qrvc54e5pkkz2j2prxu0ajuklx5ufl8pwz9ytsegepsf3pqtv;01;yes;67602185
erd13kaw5ky8muzjwyyhz2fzddevqrv8s8vr52wszmj527kmvft7eepqq89r4f;01;no;137479474
erd16cuhd2m6057x453z6fze6mq4884ppk2wxsw0gus3t5v6xy7y8njs4lfn6x;01;yes;33281773
erd1fjczatv3ek33ngy3q6zy4u0np06aqpcdx5axnyu0jc04f43wj2lqh4zdje;01;yes;543481
erd1hj7qf425h80d2xk4fjz25y2u7crrmn42w8vdm3t7wxygqdzt9p2sx4a52x;01;yes;370883354
erd1mmhm4yvmyal65l6r8rnqae6kmd062hdlcsjvtfcgwztac55x4r7s0rrj3p;01;yes;1681264443
erd1cphpe32tmh2qjlfuf30qm6dgmh97x8zn0lsn9hrnz2vaggkezflq8qfg2h;01;yes;35992497
erd1jm953c9usrch4prhjawg3r4nf2e9aleshv8e5sj0gw9etuchlflsyc0ar2;01;yes;12430902
erd1d384nxjmmcak5wxnuk9mkr8k68a6kpynqjn5dxwtq3xp7eenpq6sxnsttt;01;yes;374525644
erd13f5lwhnqqgtnvqez43xzau0gaf5tw0xsxe44ysdutve7ykkchwaqj0tyts;01;yes;159783930
erd1fwtyc877t9zrst8mwk8ll8a3yn3kmk8xyum50cx6rp8vc2tjh7xquzcrn4;01;yes;3295095
erd1ytzctgh4q3lxckhe8cg24vwwxg33yy8pwv2a97qv6a366l9fmlesdzdth2;01;yes;17994742
erd1l3d96qwpga447fhcmyhqnzsvzcj68e68x8gleq6lnlj8hc3ef4nqmagh8r;01;yes;666304869
erd1kaa84tpvc3k59h7pxju3ttc740l5nllu3ugtwy0xg699jy2pxv0q20vegt;01;yes;744408428
erd1scseklret780kczhzgly69kf80jgm88vz77a8j2fs2ujd39uyj2q3u98vn;01;yes;204578729
erd1njpwc3x7kznc4w6gl7gckkhyemd6gclgd9e4xflwv5veasqmwzrqhx0czk;01;yes;6358147
erd1z0cp77mcja022vph9qsgc77e0e99g8wdkqe0zy2dch0j0urhpguq7tsv4a;01;yes;6107064
erd13jz6s8yjdzulysa97ruc6l440607mc3udm838gvyfnp7qy32tpas5qn4rd;01;yes;8478
erd1kj0hsnerk2nxrqr8u9qprrmafzuv6dup6qw3dera8yymr8qy3jeqyuwm5k;01;yes;2509143
erd1ftyahfll7zky6q8m8g2vg97up2ajcuccfnladk0h933rs0eql9zsfd5ue3;01;yes;226569145
erd1h4xsq6knw69n2uq4rct4qehs9geu46wnqt6x4hz0nr8q4ula9rmslmypcx;01;yes;95706458
erd1t2gl3y6st62dtp3jlu99c2vmt99vr0qck0equzhc9qzteus4vjvskxsqrm;01;yes;11029640
erd1q0e60knz8gq3qcznj22emt7ng6majaw8hlzk3ykuscemuxxre95syy6mhp;01;yes;4450734
erd1cca7pwfmh2rvz0pw04akuxhhn3ruqdaj9044yj4u56kxjsz356nq56vq4k;01;yes;165439365
erd1980u4p8lxxr3zpytnqatjx0p0vjt677pcy7ca2tygrj7xl288w8qcpylu7;01;yes;100608086
erd1vgf3agqascjwdc5rxpxyy876gwx4q6ra5vw0v4q9d6z47nfelknq6q0szc;01;yes;169183684
erd1747ja8uz6spr35yk2vdl3n9vykmd06fdmdqc6a42au6hh2mqvarqjjrdw9;01;yes;2930698
erd1k8m3rl78hqnp3ee200huwpl572hchl7fv282uhafg9e50e00kn7qlyfw0f;01;yes;818
erd12xrj440e4m5wrrq5wjdq7nvt4r72vxwm0u4wgjsheddgtmj2sylqa3jc0l;01;yes;310047227
erd16ksuvsw0a87wmrysmk8rjp4ly9w3xvlx56nda2lsl7qh4g4cg4aqhqgvj9;01;yes;52275504
erd1anhzlsxmz2l3fzy7uzz4v7s923wyh6mddmu5uzfq0gfl5gghr6xss8e08r;01;yes;14386697
erd1dchq5mrxeaknng0zsyp5rjrtu83s0fq7dvy3e62nqzc5ts9702qsga6k6f;01;yes;1830278220
erd1y5nk0qvkdf35770uec7avfqxqg2vangd8ms57ngeqcckpvs88n2qmzhcal;01;yes;60988314
erd1kxru4utg6tpg700d46n0tr4sd2cknk3f07ndncu3kz8d66xkqdzsmmmsyr;01;yes;16489499
erd1095x7u099l4fas6fnpy4vxare6xy63xq2nd6st4khm5rj3k4rn5qx2ymre;01;yes;10012646
erd1v9hrd77qfgll3chcmhs5k4585zmmzh3vamu9d3q8zhyuz6768r9qs56tqd;01;yes;57753208
erd15xfus92t8ml68fj5capk28aj0c5xwjnykcxrf43fqefwyua6fxusm4l3ca;01;yes;2295767
erd1je5j3gad4k650f26ffx4kazwp4c7a3ygwef95wjv56vym5pu6c9sjj4km6;01;yes;20124
erd1ch6uhjt2f3z9cg6hqfdp5juhh0fwmn5e3ypu3ym30gx4vpctf43s20txdf;01;yes;29709852
erd1pwh2sdtru8x7vxrscu85vw9u78g76hzdqurvtd4h4k5cr3xdvndsdj658q;01;yes;8892057
erd1vetq2cr3au866nnnldz5vhyvsjsg4p3khwudc6v27juy0g8v2rusd04l2e;01;yes;1525327
erd1pgzx4zzdqy2ya5pr9qwk88msc22dpgdge9e4fftvk8fdzu45z44q8jv88w;01;yes;48575823
erd1yentnjywxencp403jr5d7w63wn5gvggv34qyq9el99fuetvw06hqfllmey;01;yes;1421647702
erd1ra6ehxq502a533zqwexfjyd3msyjur337d22aspgcdvalny4s2xssz8653;01;yes;8013
erd1z739cv8zxmze9pkwsr2z0l53p45gljdkne57vxlgc9hrtkkgcmsqjc46he;01;yes;25346455
erd1yjmfqxjtm8c9g8ccel896sr9h03ju6cm3ftq6g78ctxqru8lrhxsmmryjy;01;yes;29031145
erd169h6kex2xsswjg6kwwrtxqptxa09ks8c84awggt5vqwaajgpphxqfx4t8p;01;yes;31483395
erd1a2sxed79yk2f7y36mrhghenk2y7znfds0njt5a5rpzae6a4gre8qr23w6r;01;yes;10476439
erd159ksgxzrvwcqpqx3a90xfspd4xl2c746usptc6zf2p5sr7djdj0sezc75u;01;yes;7771060
erd1jw34yve7yttzrl0lm207375vnn22jhy3s20ns590s2majmc0zztsfgfe57;01;yes;3427939
erd1wcva2pm02zuv9kmyerymt7xqyxt2emq89zk2q3yeq0v0ntynfe7qatyzk3;01;yes;11270875
erd1hnx07djzj66gpw7c6z0guvgyzxtl079y63fyjjt787xhk7730u9snjtqz7;01;yes;37514176
erd18nn2gd74vr8p3f937f2dshwfssspn4l8fl2l7x344k90pa5xg3zsjnuxzr;01;yes;47147690
erd1unqn3weuk6n8lcghgslgh49k98razzuwt3nvwqmr0aphjst3gccq3azn36;01;yes;29919950
erd15j3uzdpkttclw8gykyhncwr6yyqr0e07d42y236v7h3sw9fgz0espsr8uw;01;yes;38218448
erd1mtg2j73xmlhqg3tz503d3hdxcvkdzvnyz5uchlazel4a6rpa797qmtdn7u;01;no;19181434
erd144zyudkwql8xumskhpze35wyexke79nwfa3ytwn2g6c08uwvtxmqlsnz2u;01;yes;4459489
erd1569w6fny6lfrma5k0nrtjctj6za006du257ch09925jhzxud2jxqywklmr;01;yes;4302395
erd177gr70ckadue36kz0q286hwcjgchk45wj7jt76xmukq5q00h2aeqerxx8m;01;yes;10000007
erd1h6luaw5kuqcjacdvx5edr3s6n33j8cq8d0hzde8aj94y0wwjgmysmtxzhp;01;yes;31936945
erd1zasfagelgt6shu9d4c652chx25a7jc2r6uh4uzrfr7jnkeqtk6eqcas0fx;01;yes;9345
erd1xmsepn3upaxvtpzye95xyhzxlgvnq6lx5f7aulx3pf6dp6ln4yaszfn3jh;01;yes;48354940
erd14ltvaw80xjgv0yltg8g0ts6nurd23e2m5gftv9am0pra8axewguqr056mk;01;yes;87588577
erd1wfzq487duxfdr7zkecc3w9m9czmgqrahwy4hz5jlde7cq8hwsmmstehad6;01;yes;23265381
erd1gxuzusft6y6nrveft80s6ptl996f244fthpvcujv3ctyf9q9t4wq3ded4v;01;yes;157852259
erd12j007jk85xhw246jv46kl8e436weemzfct9ucl80tjxyu8yzzghqk2vyp9;01;yes;1972
erd19jl3ge6afh2vqq5mcpe99xkafmyj4fuwwumdzajv8tgzujhtr4xq7c7wuf;01;yes;13817813
erd18pskutr6gadax7m82k9c78w5n8qf7dg7lplgg20g6uwhazygn7ds9d2fwk;01;yes;4107119
erd1urkjplpk84y44gn27lxheqf9ef0g58swujhvwa6tjxcpkgt2rnaqxa3ch5;01;yes;12184477
erd1q0nx9jfhq0saqmyrjnu3g7ssnlg38uuc9cwjlpyvyhzrtasp5awsg5k8ux;01;yes;913184
erd17ffane9cn6av3440l72daaezp3c9t65j6fyvsrjqxy6nphh452rqfghful;01;yes;345615698
erd1g3azxt5wev22mdvyjglwf80u8e54nl3wev22geza4asjn2g3c3aqzwacrl;01;yes;299530546
erd1gq7hvvakza42fewpwpfeh3dmtnywc8xkjznxnp6ch5kv2qn7h6msnyshz5;01;yes;6428111873
erd1ftxkxzs690fcl38glkmqm0rjlf5a59nwz9n4yskjy2gn0zmk3t3qfw9aa9;01;yes;868894871
erd124f75u9epm0rr7mn5dsp04egrhshreac2hlwkq8x665edn5cjnps7dm3y3;01;yes;67441966
erd1xmhk0jw4da3x348w7wzft2wyyy4mtrlk5k9qukduw30clsnkjf3sj2y38x;01;yes;30634139
erd1gd5kx40u3mugksv65vxuy5xl7pwzy64yn0pmy2ckphzp8vfs9dpqthr3ln;01;yes;44711442
erd1prx0mpzcrgz4vafzuxpwavh6kuy867qf9qyjl5q2f4azntnvfy4sj687za;01;yes;83045673
erd1r43c5zuch2uswtyt0wttzg9r3f6ymg3wuv8uqjky5l80tfnj84nq0awt4g;01;yes;34786624
erd18wl6c0llay77l4n2zz6r892fgd3aade85ajlxxzu83fqqzs2j3vspk3asa;01;yes;32227214
erd15ge88ru08a583xad486prz8tazc5ht7mxcjpyzyjwde4lpf97w3q4cayw4;01;yes;3407373
erd17sv0922pmvrx8r7zaympw2pkfjeyngcegvgsqtls2k8j92k36avssnkqyz;01;yes;2890665
erd1yehj4zkjcnelhgvy7fm97dz252gujh4c0zpvsczqlxnc72hk6vvqsglajl;01;yes;355213
erd1qkdguqacqupfjwnwj44wh3wmlhgdzkmcmewgaacta4h3uz9yp50q2u889x;01;yes;89729461
erd1c2d45ffz86vjxy079ychsc6vx8787scfvcz976z7p7urygyljcnqwe5fzp;01;yes;140968520
erd1qwnfftsyahagtyxwzruxwet9t9j2rny05qljkmaajmkgc0q4qswsgqz3te;01;yes;13082332
erd1khsl8etlmgr2hnj0vn6x50e07u2dymkk4wk5ts4x0w83t9euhr4quejd3a;01;yes;114277795
erd1xvscpqn06h424x35r9fqnek269yp5zmak8ue3zh8xtcxwgh92rvqpdyq9n;01;yes;33271690
erd1g3kvrhqhcy48d7c69a0j59vaq2nrncjkxne6tw0arr2zu9934f2s3g5a8e;01;yes;74415493
erd1vhvmesnjrnz9puqgdha3kcnmcsptwmsu8zwlqehc9x6xcp7p9umq9mayvk;01;yes;13354897
erd1knwq935h8cqzaees3uevt4687tyddjeellan0vpql5avvqrecymss947ue;01;yes;625759
erd1sje7vvaxdfpmz7nq2a5mpw9qqvr25v7azfufe3ekrnvtqm54gkxqpt6dyg;01;yes;1228355
erd14mtnc9lzs4x6wyssr7udcfszez7fp344ta4tgsk7pyrztd0sxv7s4hr7ly;01;yes;237757
erd1crmtrfefl0g5nnqpjawm8tf5mnj23mvh47qwkrj48lq2le4hajlsednsd8;01;yes;6850187
erd13kltd3jdvt7yulpqh0x7z0vyx9rufdz88nslutn26vqndrkhphesffnymm;01;yes;309124621
erd1a7spjfnf9h5z8xmhr3zyfvzaxvztzrwp3lp3gsd4de8n92jng68sx3a87x;01;yes;117097193
erd1g29d8ar7yk09u20srrrmdjx2tj3wfevymmaht5f8s4hs3g344l0q87rg0s;01;yes;50001044
erd10mdn9xsm4dzvqlg6gza6lf3xt4pt7nf8yfe5kdjkvfkanchdy03qcfgze2;01;yes;1260831363
erd1vrvmwest6rq9kk784r25a40agyfny40qwwetdnfzyzag0lqcydzsptucqu;01;yes;19819129
erd1cmwacx72s4xjmu4x7x7ne59yq432yg9luancrd2cgfpsd4yjkkks7u3dp3;01;yes;785720
erd1z9v5uh9xxynhfkqlrhu7kn2j962jxvegyc5awt0s5fwaauudp0dqyrvpuj;01;yes;124890217
erd1s9tq37nx5xdyw0tdvtm3tdk9x690fv4p5zcqehgxjvghm9xvcz9sk2pejm;01;yes;10057047
erd17xsgxjkhclptv8w4vvf9n6swx782jsfsfsvmrdlnvdj2t9cxxdtq9ksdfx;01;yes;243245
erd19eula36vzxtt9vsc4mjlxxu2ftul4dc0d3nmk2zny2ug2znzgkqsu2gm4w;01;yes;13251953
erd138s3zc8r6uuke88k4umr585w5j5eytklkkn0yryxczgh3j4uqr8q5t0duh;01;yes;7597072
erd124fwy2ew8g75l9umnv9mjmdxgwxjvg2sav9apr2f4nyc33p0wzmsnq0wn7;01;yes;44542658
erd1p4dvcrh95g56u4ya4kgrldauhs0cpdn3nz2f7qhavywjt4qk389s7fk7f6;01;yes;81347760821
erd1a0m2spzd5t9sjt8l7kxggzfgq39rqtdyg2va4pyces7rtp6jwnvsj9q4uc;01;yes;704856
erd1j67g428we98263cqk74h5jn2w9c92vu9c5ul7ccn0wcw3re52hzsnyx4q9;01;yes;133609035
erd17h48pq9z99xj34825n7hgv8wcl7de8y95n7kg3wrjvmw0v3clp6skslva3;01;yes;3767880
erd1eaewk90k4397zj929kcpnrcpzsga4zhatw978p50da34q4c9gu9sp3yrcf;01;yes;13399753
erd13xjkypewlc777hd0c7j7w9me6d4v7jsfxrphvqgqqgcvwmpmx0zs3fp9sj;01;yes;60434947
erd14dgua9uv8pnknqjkdt40s2qrqs9qw4w43u5uc0nr7jn2dctdeuxqnhjfum;01;yes;346947112
erd1luv2jg9ssk5qru89aa6vw52rkfjmck2ws3wkcarzmtmju5my560sef2aes;01;no;94157583
erd1rxrj9hc2mj5qg6t0qka4je09f4l0me3xxwhaz936pzm35rp3a26qpu943q;01;no;234240026
erd1c7dfrwrgupc0ec9nh5df2zmdjy6ghs3h2ldagevfcj75xygm2pvqn0npll;01;yes;6027925
erd1gf30v3avn9snu3nm04quqqf8ynf7f2rfktk0em9pdx5wq6rgj3aqj6759f;01;yes;289474617
erd1tch5n3lfd4vu926kg538rmqhvst6lf97qd0pn50r75r8gnngwqzs62afhk;01;yes;49472725
erd1trukjk3pnpy8n99pham28w6ehyc3mcss62pug60ym0ek6v964g5q5xth29;01;yes;57719449
erd1zqrrme6dk9k0xe99zkxkfnxw7e02fgl8a8v735nwgvwmuv5pm09sjsznej;01;yes;89112080
erd195a23q9444n7mf6k0zecsyp5rjtvydlpcxa3dsw5y6w3et7ls4pqyt7fy2;01;yes;59786814
erd1gfx3pvgdh8yse9pnylan7s35vgsc3ynqtucelmkk2fzpv3j62ljqq9jy0j;01;yes;13744775
erd1xq8gf83853sl0a83znn3tycshgaufnhxuf854scrkyxlhfzqzews7jm7cj;01;yes;67038114
erd1lahmhfvjew5f7ga9k8lv4v5fn6u6na7ldxfz08xlevt2l96hukasfufjm5;01;yes;16056376
erd1xg7puscpqgdxywjsyeryvtndgvqzksmsmnfjvx6n5n62w9nzfpkspmc9qp;01;yes;13159254
erd1j9uyf8kpzazgfkfld0xesm9j7vasgyey0d97v7qc4hd9rg3x6lsqkh7ppv;01;blank;68662178
erd13y5ad83j8v33v0l9e8mv4des8w9elk5vk67hhg9jh6crc5vg0fqqn3jw0z;01;yes;312021660
erd1twhrvs4a6dgwzv878t3rc5zxtt9q57kdhgqk64p642avm9z96uhqamvl7p;01;yes;37366452
erd123r80csn7zc972grjlplxrxr8mvpm5wptwktfwzm8sdulmked2cqqs8duh;01;yes;4758249
erd103a69aavxr70vqnvxjy3x34hf6ngj45uy7xq9g4tvssxg46vsucsaja6fd;01;yes;3349752
erd1s35t8t2fwnv2y38u08zytvdawvcayqemaf9g597hj0aj4fagy6aqwzg5a9;01;yes;5416413
erd1qrmsty3wslpedx7fr2ftevh25mt5ta34fmtgfkan632zkcw4tehq0cd0xl;01;yes;111681887
erd1zvpnjujtnj0v6846ecg7phgmpfqea50tq89qh0ak2m6fq90qqnxsykclqd;01;yes;66259
erd1jke72hs0jpf7yzykapqz5fdv2zhaazvtmjrcurwkpzt4pc2yvuksqm2vuh;01;yes;7822225
erd1d6pzgn5sncl8gxvxpdvawy7h5y49asjlrq26dxjy7dzuxulnykcqdyp9gd;01;yes;1000000
erd12d3vtj20wxp2unr7xtp36x6pcdr590hk787ugg8vaks9yfeukydshyxy8a;01;yes;3719594
erd1m0r2a5wv00u8j0v2kgufprdkkc5dgq4flgyz8ysvhudzr33rfgysz5rapr;01;yes;622744185
erd1zl9vvknk775gmxk97542w6d7fnwuuq2gwcfxwyc06jzs07s9nvpqfrsptv;01;yes;18665679
erd145rgd8jycsf6p96g996gj54cw3du8ee9zncqwujtj5985neqay5svg2tu7;01;yes;31983826
erd1ejua84hflnz62frtaw2pwjausseyqayan4zcestyghgp9k7jflrq8yxqsy;01;yes;2410736
erd12dq8p405sadlggkhv8sfme2yz78gslwvczk0ew4uwhwezxhcxaqqatje3f;01;yes;33565120
erd199gkmcp2rskqe5qd5dqhewuvmyy7x9cnm9tqq5ug5k5308jnenyq0ln9j6;01;yes;478297996
erd18lygjlx4ynwmf4n2ljfd4hmgft8pd59agzkkhtulvffw67hxnjmsx0s2vv;01;yes;134780354
erd1gkn78nsthsc70jzz54p7jkcdn5e96048r0mmsw8y6cxza9gcc4eq2wn6vt;01;yes;21349681
erd18zyqkxxu8rsldlnua8mmla6wre62p059u7wrrhujtxyqxp6vxvmsp0v6rq;01;yes;14743354
erd1awtlvu08fdej4qs20tvncyq7fx6hdggsenkwsjr5w6kzahlgwyks2f5ljr;01;yes;227001
erd1rkcpsdlqq6l299xgdah85mefq2h204rtl0l9npja940pvuppd3lstdz00l;01;yes;57139954
erd1dkkjt65aaqaapuxycktym22z3kgyh6pa5jq73njfqz39dm04eprsw0anxx;01;no;49594647
erd1as8u30zlk7n6c3kvcwkegwq5ujmymaadlwyedcj0ywsp785wyt9q36h0n0;01;yes;576776076
erd1uj00prwkuhckn4mys2a97f6ffz7dg9thd959xhkcxysytm6tf4gqf5ptqt;01;yes;151525794
erd1zg8d8sn9nqmvan3z227qhyh7g48sdd2xxwey8evjt7r5r76e2mlqaszvmv;01;yes;396877328
erd10ha5su4jw5cyjxvt09kexkfn7ssp6lfe3sx6xk8rlscf23qrymvsufcqk4;01;yes;15602695
erd19t44uvfhylwjmszj0g7jy0tgcv29cpmr8dv6eafgfj9rhcu0r3hqep0rp5;01;yes;5711724
erd1axwgwg9gf33283h4hkedw72ft2hqe4gy2n9tp5agdr6t07t9sh7st9hpyc;01;no;59731205
erd19q2xkagxwkkgnk0t2pv7r0dxccht9qpz6ektrs4quxzed8wr6s6sqvfqxj;01;yes;560123951
erd1h0lqy3hwgye6jls033qc3pecdrs4g6eyrndd4tafft5aflddg8gs9tx9uz;01;yes;15661984
erd14ws4zvfk6yh8rvk2warqrfnjxrxl72wly2dtzhpqv6stx8ru0c4s8szt0x;01;yes;42583722
erd1y0ujl0hfdnzu2nxtzt063rlzjnsxj3c25puqxjxzq5h3zkhhuzrqejdvzv;01;yes;4202370
erd16pdy9qpqf5zvjeru2sdnrj5w39e7cgkm35h8ydfpd5q0rxqn25tqltca2a;01;yes;2923189
erd1mrwt804meeed49f9y03se4ljdf4ga2t5pagl35na6pxd338dhsas7sca2h;01;yes;24808228
erd13f9g0vk7qgtkdzldyq093pj57fm0cnfjrwtg770ky4uu3lrf7xlq72vxya;01;yes;41812962
erd1znq98faju9fszvrc5uunt33d5tmrjs4j2vfux4wa64qz4zyd674scd60q3;01;yes;20285729
erd1km2ur7gaw72jc0wx0jejyj56yamyfp225kghhyglx0krz2wn7x5sws04j8;01;no;9203305
erd1jr7ufsx9my5zc3czhwdqdpdtuk4av4jrm8zuvfl0fw5e8exmjr3s5u7afh;01;yes;3381548461
erd1cehwh9d7gnw74kxmn09h9x33any4lc59pxhype7h8xtx0v3vs6nqlp4ke8;01;no;112257997
erd1kuz3ymhdldk8jcp049ldr3crkquf3sjv73237trza7v6npq37qhs0r0mz3;01;yes;101070547
erd1gmmrkz5432xnt4qwh0apv5mrhyuuk7tpvhwsdgg226wd3gfces0s33da8l;01;no;27995790
erd1r5395wvyfc42kfzeujdejg2ckrt4tpdz688n2uptuvmqn52wgg6q8mnaym;01;yes;214827402
erd1chryzw6w9cmm6dtq6544l9v04kq987ysdtt349uhj4xn5nfnl8jsqwh0e7;01;no;154797430
erd1c236ty4ueg8dzplv3nxexmtf6n76f04ard6rxudrw8yh6p69setqgu0gsd;01;yes;49263
erd1p2mynw9nakqhpc0p9nhlufy9d72ck5jga0rhemrp3hzdky2pf2xq458q72;01;yes;200164646
erd14lk5xez2508nqhgt34xutecu9csm6v9xfsxe4teqcnw9dtch2kdqntdw27;01;yes;73589252
erd1l8lgmrg9e5a82vrfdrlgn47rm5gkzxnwdqa9ekx2n5xnlrlmp60qlx89xu;01;yes;34953010
erd16xj36utvvuqj75agre8fqjajfvg4af5drdv83jjq5hv9qy02x0rqlzpfun;01;yes;20475756
erd1lm4z6zmucsuq5dg2cj2jxgpledrfm2g305g9frzpx8g9q3fahcmqdfa7qf;01;yes;28181862
erd1h95m5tdqrg3unc0dt4u8gnexmalheveej474kvgvxrjamfrjm39sk524pg;01;yes;15456504
erd1tdkk73r6fm5f09uqjkl5fqkgxh2c0glm3sqy55lh9dfl2qkjyljqskxdlg;01;yes;2210228
erd1kt2xg9unnsx8pwvjp9vg87fshaf58lppv7v884n5rsqernde6s9s2lvpuk;01;yes;7102964
erd199pgegs94tv8jzme6f6ywn25649gcx3lx0vmu0yvmysm64udwtkqyyentw;01;yes;102578271
erd10x365sgusm29vw3nj2v05gl4d0rkkhmzkqd9y9hzg9wg3svlh37qqgwezp;01;yes;50000000
erd1mkvp28wvkqttgwr2welr73pk24s0587ykuk09je8aa2l4rylnemsjetguk;01;yes;29946422
erd1mdq75wh80cvh69yqxawws7ley8xmpvvzv06jv9dhrxak0z7e7qxqd543gf;01;yes;76135836
erd1nxpzrlsfmgfhkmz5hw52zj54eql2ajxmu40ws488vh404m6z99qsujlvf7;01;yes;2900925
erd1ajxxfmzwmdrana7c4x07q2dqezv999da4hlg86gp98kdx8swyqts32wj9w;01;yes;234015629
erd13jq0yl6yk8utnuy50gj7fnfykp882fsavtx06v65cyqhrgn00zrqk5lf5g;01;yes;55061573
erd1trjr86dz2h269n2yh2xd3m2jk4p2g3nyp8wjjt09tsvg696cy3rq6zm3h3;01;yes;1300190
erd1n0mp0xs0hrc93sepz43snnrxgcxapr702wyylvdh770sk4v4c4eqet2kk3;01;yes;65456
erd1tae2y48u36e22t4nmak6m3krn4p5tnm2k7perlt59xx0v0crc7xsdk3wkt;01;yes;24655395
erd1anrvry9lcw9u59ldp4pshzx4eppce69qh6qcm5v0jl6lzxfl80cqkmujf8;01;yes;2034305
erd14gegvsd6h5vux8zxnetepa3zrfrju5rcvcs8mgx6ys8u6dlrg8yq6jjcwe;01;no;3717895
erd1wmpn4zw9gman2sj79wlw4gm0nh72kafftc44zm3gvffjc050978qwj6pwj;01;yes;409685
erd10kp04we3egdn8zrgk48f73lnm8qgpqwkxfru8x4d3n3fzezs97nscz6rts;01;yes;1365897640
erd1qh2m98dfkwyn4alps085a84x6pw04gar54fzna7c7frj7x9hpu3sd205vr;01;yes;5561608
erd1zk55rl2rp90dumlr3e7knpcdt4kk8xa4226cz3ta86ua6gpaf79q662l0h;01;yes;125633954
erd1gvslhvdeywky52cjf7gc5mtpdhh2xxd5yzkq8u4cy8vd0xegsvksfaqafk;01;yes;911803483
erd1uemtsv7faasf33k2xwpzxxlqztu3xqel30c6p2ztdsxa6ah06f9qkdkt9a;01;yes;74057142
erd1gzu2mx9fcdc0sckcertadp9hpwj6pxdgdh0lsq5m9tecfwnzfmhsjhfqed;01;yes;2642696
erd10l0mhny35p8gh32vfxteealjaef0rzvpf7ajl3hvsnpvwvn4kfhqf2gqla;01;yes;3444815
erd10vd7nghrp8yfnfgtgvt2ld3xqsvxelyc6wqm9ypuvcgy3gf83wqsshnzff;01;yes;126174
erd1zl9atkp4ryla3k6rd8ysrvg9tpnwqzflp9gejw46wwh4k59292kqasln9q;01;yes;208960
erd1x2melztfg9asrkxzzwmmps5h5x5ckcnxfrckpqyquhu6ahnmy57qfs9wf7;01;yes;121966940
erd1etvs3qrhmdeqay7qnvqnk8jla0fn67mcy8fs7ynuadl32nfukgusq6n0r6;01;yes;4554128
erd1txmyum4l5zuvh06jeq5v5w3zvfmr2aw7ed4p0yr7tl2tjyw737tqgkrkz2;01;yes;808529
erd1vdd9044vpt3wq0wtr4aa02kvqkmn3y4nqr3x7tuvda5uv5kya8ms359c36;01;yes;1321744989
erd146zur24f5920dhk92xydewrdkc7yq7zct6thwn20rey4l05ae42q8ddwzq;01;yes;353535583
erd1xl0gfnk505gqy64fp2pm48xpm5pwzkkeukzt327g25ye37d0g29q5z7qea;01;yes;151987958
erd1n2alplqn2hy2lhqzrylqylha6fthan4gftmvhqz4x04erske8rsq86cg90;01;yes;54175546
erd1c62uh957jaa5tyyd3z8l7fuxj5z32hkgy23tamgmtlrecuej4p2s49wz02;01;yes;24351711
erd1wmt39w8ada4qf0ar920q99utqyyz2epsfhlczn8kn4jygzcrl62sgzw6sl;01;yes;91809
erd1p0ffszhpucyft8gtn2az77z28xw2r659r66zck6pulz29nhh65tssvg38c;01;yes;466712
erd1z2ygpqt7tdftuk9qvhwg33ffs5kx8zryck8wq9nam7k4h58ag0fqm0msgd;01;yes;369170
erd1sx6nv7xy0dhjwepmkzva9d9qz0ep2udnh86llkk6mfc0wskyvuxsc99x64;01;yes;12944743
erd16qx862tn2juh9sah97mm4ulde8055p5uxke9whjc8jhmgsrqzh9qmfhkjf;01;yes;1497938
erd1f54wp3vp2uwqt8tl7yu9npmywzgsypycp7n2xwr0q83s6s7ujjzsm9sr0p;01;yes;1817469214
erd1rcpm3degzn0w6yej2fjhyryejydkje9u7l07q59q6yaefptu6z8qmwrp79;01;yes;607885452
erd1vczn7drxhrsjfuses7eflxe75fzknnmhek0smt7sdhv66qjjsrxslr9sf9;01;yes;114061644
erd10k2jqxxd64kz23k2vyxawkqra6l82cyff8r8ecj94ktspee4mntqs349m9;01;yes;357173193
